palabra,mean_rt,mean_error,concreteness,familiarity,aoa,palabra_noaccents
invocar,637.7806451516129,0.0,,,9.4,invocar
inyección,645.040625003125,0.0,,,,inyeccion
ir,621.8055555055555,5.263157894736842,,,,ir
ira,579.2437500125,3.03030303030303,,,,ira
iris,627.86944445,2.7027027027027026,,,,iris
irlandés,638.2394594594595,7.5,,,,irlandes
ironía,579.9222222222222,0.0,,,,ironia
irónico,642.0589743615385,0.0,,,,ironico
irradiación,740.656249996875,5.882352941176471,,,,irradiacion
irreal,617.6029411617648,0.0,2.45,5.815,,irreal
irrelevante,705.0729729756757,2.631578947368421,4.111,5.591,9.192,irrelevante
irrespetuoso,699.2891891864865,0.0,,,,irrespetuoso
irresponsabilidad,689.3648648648649,5.128205128205128,4.154,5.606,7.531,irresponsabilidad
irresponsable,638.7384615307692,0.0,4.478,6.333,,irresponsable
irritación,670.9290322419355,0.0,,,,irritacion
irritar,647.2882352970588,2.857142857142857,4.344,5.679,,irritar
isla,595.6162790744186,0.0,,,,isla
islote,761.5258928464285,20.0,4.885,3.333,8.625,islote
italiana,652.8475,0.0,,,6.273,italiana
italiano,633.5484848454546,0.0,,,4.556,italiano
itinerario,736.9999999975,4.761904761904763,,,,itinerario
izquierda,623.2689999914286,5.405405405405405,,,,izquierda
izquierdista,815.5973214178572,15.151515151515149,4.962,3.788,9.938,izquierdista
jabalí,600.5547618904762,0.0,,,,jabali
jabón,589.58814284,0.0,,,,jabon
jade,796.2115384615385,31.57894736842105,4.913,2.143,10.0,jade
jaguar,725.2285714228572,2.777777777777778,5.615,4.424,6.438,jaguar
jamás,569.370270272973,2.631578947368421,,,,jamas
jamón,559.6435897435897,0.0,,,,jamon
japonés,579.6529411735294,2.857142857142857,,,,japones
jaque,784.63333335,16.66666666666667,4.389,4.35,,jaque
jaqueca,800.6684,26.47058823529412,5.143,4.172,,jaqueca
jarabe,599.0612903161291,0.0,5.6,5.815,,jarabe
jardín,577.5599999975,0.0,,,,jardin
jarra,638.796875021875,11.11111111111111,,,,jarra
jaula,604.5948718,0.0,,,,jaula
jazmín,677.6910294058823,0.0,,,,jazmin
jazz,680.5837837864865,5.128205128205128,5.0,5.381,,jazz
jefa,639.9571428571429,0.0,5.96,5.654,5.769,jefa
jefatura,668.52,8.571428571428571,,,10.5,jefatura
jefe,551.303125015625,5.882352941176471,,,,jefe
jerarquía,635.2293243162162,0.0,,,,jerarquia
jerga,732.7378378243243,13.95348837209302,,,10.571,jerga
jeringa,710.9063235235294,2.857142857142857,,,,jeringa
jeringuilla,744.8250000166666,5.263157894736842,,,,jeringuilla
jersey,571.6363636121212,2.941176470588235,,,,jersey
jesuita,846.4954166666666,27.27272727272727,,,10.35,jesuita
jinete,732.6965517206896,3.3333333333333335,,,,jinete
jirafa,638.748484839394,2.941176470588235,,,,jirafa
jornada,613.3039705941177,0.0,,,,jornada
jota,689.2941176470588,8.108108108108109,,,,jota
joven,547.1572058882352,8.108108108108109,,,,joven
jovencita,619.7242424212121,0.0,5.48,5.192,6.115,jovencita
joya,603.9151389,0.0,,,,joya
joyería,612.0696969636364,0.0,,,,joyeria
júbilo,616.0060605878788,10.81081081081081,,,,jubilo
jubiloso,714.6382352911764,8.108108108108109,,,,jubiloso
judías,664.3307692384616,2.5,,,,judias
judicial,638.1724324297297,0.0,4.107,5.524,,judicial
judío,578.7399999914286,0.0,,,,judio
juego,570.6571428657143,0.0,,,,juego
juerga,694.5627272727272,5.714285714285714,,,,juerga
juez,630.0513513459459,2.631578947368421,,,,juez
jugada,574.9529411823529,2.857142857142857,,,,jugada
jugador,530.4451613064516,0.0,,,,jugador
jugar,580.4255813837209,0.0,,,,jugar
jugo,619.1447368368421,5.0,,,,jugo
juguete,578.0222222472222,0.0,,,,juguete
juicio,601.8189189243243,2.631578947368421,,,,juicio
julio,623.415789468421,0.0,,,,julio
jungla,615.4924999899999,2.439024390243903,,,,jungla
junio,591.8944443972222,0.0,,,,junio
junta,627.1818918864865,0.0,,,,junta
juntar,571.6666666818182,0.0,4.4,5.964,,juntar
junto,589.6689189243243,0.0,3.3,6.7,,junto
jurado,597.9986486783783,7.5,,,,jurado
juramento,686.463281246875,5.882352941176471,4.75,5.556,,juramento
jurar,662.3303030242424,2.941176470588235,,,6.1,jurar
jurisdicción,719.3137931034482,12.12121212121212,,,,jurisdiccion
justicia,543.35728572,2.777777777777778,,6.429,,justicia
justificación,611.9527777777778,5.263157894736842,,,,justificacion
justificar,667.9281944444444,0.0,,,7.8,justificar
justo,565.7914864972973,0.0,,,,justo
juvenil,599.5735294088236,2.857142857142857,4.435,5.571,7.269,juvenil
juventud,585.6225806387097,0.0,,,,juventud
juzgado,622.0972222083333,2.7027027027027026,,,,juzgado
juzgar,577.0176470676471,0.0,,,6.96,juzgar
karma,698.6217391173913,25.80645161290323,4.0,6.318,10.077,karma
kilo,651.9000000416667,0.0,,,,kilo
kilómetro,583.472727269697,2.941176470588235,,,,kilometro
kiwi,638.6083333666667,5.263157894736842,6.611,6.036,,kiwi
labor,620.8352941117647,0.0,,,,labor
laboral,643.61875000625,3.03030303030303,4.391,6.381,,laboral
laboratorio,622.4782432405406,0.0,,,,laboratorio
labrador,718.8775,0.0,,,,labrador
ladera,714.5242424272727,15.38461538461539,,,,ladera
lado,638.3628571171429,0.0,,,,lado
ladrar,633.7378378324324,2.631578947368421,,,,ladrar
ladrido,725.1161290387097,6.0606060606060606,,,,ladrido
ladrillo,598.53157895,2.564102564102564,,,,ladrillo
ladrón,582.47499999375,3.03030303030303,,,,ladron
lagartija,665.2342857142858,0.0,,,,lagartija
lagarto,628.2302564153846,0.0,,,,lagarto
lago,607.3868421105263,2.564102564102564,,,,lago
lágrima,599.734516132258,6.0606060606060606,,,,lagrima
laguna,613.78124999375,8.571428571428571,,,8.667,laguna
lamentable,693.6416666611111,0.0,3.889,5.455,8.538,lamentable
lamentar,698.3401351405405,0.0,,,,lamentar
lámina,643.8052631473685,2.564102564102564,,,,lamina
lámpara,577.1468918864865,0.0,,,,lampara
lana,656.98828572,0.0,,,,lana
lancha,681.1088235235294,2.857142857142857,,,,lancha
langosta,648.49999999375,3.03030303030303,6.826,4.524,6.692,langosta
lanza,624.5270270243243,5.128205128205128,,,,lanza
lanzamiento,641.5075000055556,0.0,4.5,5.25,,lanzamiento
lanzar,645.4041891918919,0.0,,,,lanzar
lapidar,700.4104838709677,11.428571428571429,,,,lapidar
lápiz,557.6648648567567,2.631578947368421,,,,lapiz
lapso,791.7677419290322,16.21621621621622,,,10.278,lapso
larga,584.8971428457143,0.0,3.8,6.577,,larga
largo,596.063888875,2.7027027027027026,4.174,6.762,,largo
larva,679.5323529411764,15.0,5.8,4.619,,larva
láser,588.5680555666667,2.7027027027027026,,,,laser
lástima,583.2645161225806,0.0,,,,lastima
lastimar,589.6378571342857,5.405405405405405,,,,lastimar
lata,640.6513513486486,7.5,,,,lata
lateral,612.9427027054054,7.5,,,7.095,lateral
latido,618.1480882382353,0.0,,,,latido
látigo,612.34000002,2.777777777777778,,,,latigo
latín,587.19687501875,5.882352941176471,,,,latin
latina,644.22791665,0.0,,,,latina
latino,631.4000000342858,5.405405405405405,,,8.95,latino
latir,641.8069767348837,0.0,,,,latir
latitud,702.4166666777778,2.7027027027027026,4.682,,,latitud
latón,681.4333333625,27.27272727272727,,,,laton
laurel,733.5090909090909,2.941176470588235,,,,laurel
lava,636.4421052868421,0.0,,,,lava
lavabo,620.3578947526315,0.0,,,,lavabo
lavado,606.0000000076923,0.0,4.84,5.769,4.423,lavado
lavar,583.2366216243244,0.0,,,,lavar
lavavajillas,585.79062500625,3.03030303030303,6.643,6.36,,lavavajillas
lazo,619.3579166722222,2.7027027027027026,,,,lazo
leal,608.2488371930233,0.0,3.897,6.103,,leal
lealtad,620.7238157921053,5.0,,,,lealtad
lección,656.3351351351351,0.0,,,,leccion
leche,554.5441176588236,0.0,,,,leche
lechera,614.9805555583333,7.6923076923076925,,,,lechera
lecho,652.5249999969697,15.38461538461539,,,,lecho
lechuga,537.006250009375,3.03030303030303,,,,lechuga
lechuza,624.6024390292683,4.651162790697674,,,,lechuza
lector,596.0901470676471,0.0,,,,lector
lectura,577.8747222222222,0.0,,,,lectura
leer,588.5315789315789,0.0,,,,leer
legado,689.2657143171429,0.0,,,10.19,legado
legal,573.9823529529411,0.0,4.609,5.6,,legal
legalización,643.9807692358975,0.0,,,,legalizacion
legión,598.5618571371429,2.777777777777778,,,,legion
legionario,721.5083333333333,2.7027027027027026,,,9.864,legionario
legislación,684.3963888944445,2.7027027027027026,,,,legislacion
legítima,657.3949999925,0.0,,,,legitima
legitimación,769.6542857114285,5.405405405405405,,,,legitimacion
legitimidad,747.6280303,2.941176470588235,,,10.316,legitimidad
legítimo,606.4951351351351,0.0,,,,legitimo
legua,643.9,38.88888888888889,,,,legua
lejanía,702.2314285685715,7.894736842105263,,,,lejania
lejano,638.0051388888888,0.0,3.15,5.92,,lejano
lejos,572.2731944527778,0.0,,,,lejos
lema,750.2114000079999,21.875,,,8.0,lema
lengua,581.047368418421,0.0,,,,lengua
lenguado,660.4606060666666,2.941176470588235,6.778,5.714,,lenguado
lenguaje,628.505263168421,0.0,,,,lenguaje
lenta,603.3351351351351,2.631578947368421,5.222,5.964,,lenta
lente,600.4583333083333,5.263157894736842,5.393,5.64,,lente
lentillas,667.9314285657143,0.0,6.536,5.852,,lentillas
lentitud,633.1924999975,0.0,,,,lentitud
lento,563.8133783756757,0.0,,,,lento
leña,631.8290322548387,6.0606060606060606,,,,lena
leñador,666.0999999906977,0.0,,,,lenador
león,539.6837209348837,0.0,,,,leon
leopardo,665.9447368447368,0.0,,,,leopardo
leotardo,809.8740740703704,18.18181818181818,6.5,5.28,,leotardo
lepra,762.9846153769231,29.72972972972973,5.429,2.893,,lepra
lerdo,755.0206896206896,17.14285714285714,,,,lerdo
lesbiana,653.2236842131579,0.0,6.375,5.857,,lesbiana
lesión,588.1338571428571,2.777777777777778,,,,lesion
lesionar,639.41578945,0.0,,,,lesionar
letargo,757.0380952380953,32.25806451612903,,,10.65,letargo
letra,579.7327027081081,0.0,,,,letra
letrero,675.271818160606,10.81081081081081,,,7.5,letrero
levadura,585.1033333299999,3.225806451612903,,,,levadura
levantamiento,707.9736842052631,0.0,4.655,5.038,,levantamiento
levantar,636.256,2.777777777777778,,,,levantar
levante,638.3266666466667,3.225806451612903,,,,levante
leve,669.1052631578947,5.0,3.6,5.619,,leve
levita,788.805,35.483870967741936,4.111,2.9,,levita
léxico,646.6224324378378,0.0,,,,lexico
ley,607.90625,3.03030303030303,,,,ley
leyenda,639.0710526157894,0.0,,,,leyenda
libélula,709.0871212030303,8.333333333333332,,,,libelula
liberación,616.117000015,0.0,,,,liberacion
liberal,646.8783783351352,0.0,3.3,5.593,,liberal
liberalismo,715.5485294,0.0,,,,liberalismo
libertad,568.533333339394,0.0,,,,libertad
libra,592.3696969545455,0.0,,,,libra
libre,580.4767499825,0.0,,,,libre
librería,635.7162162189189,0.0,,,,libreria
libreta,602.8078947236842,0.0,,,,libreta
libro,575.4117142857143,2.777777777777778,,,,libro
licencia,650.6032051282051,2.5,,,,licencia
licenciado,674.947222225,0.0,,,,licenciado
licor,591.0371428457142,2.777777777777778,,,,licor
líder,562.2583333416667,2.7027027027027026,,,,lider
liderazgo,615.9368420921053,0.0,4.043,5.0,8.5,liderazgo
lidiar,662.5433333366667,9.090909090909092,4.16,4.962,9.5,lidiar
liebre,736.4586206655173,14.70588235294118,,,,liebre
lienzo,687.7419354806451,6.0606060606060606,,,,lienzo
liga,593.1787878848485,0.0,,,,liga
ligar,606.3982857142857,2.777777777777778,,,,ligar
ligera,659.2054053945945,2.631578947368421,4.167,6.0,,ligera
ligereza,611.3575757757576,2.941176470588235,,,,ligereza
ligero,580.8228571314286,0.0,3.679,5.714,,ligero
ligue,711.58333335,6.25,,,,ligue
lila,657.6886111194444,2.7027027027027026,6.0,6.091,3.462,lila
lima,624.6838709806451,3.125,,,,lima
limbo,693.8684210526316,2.564102564102564,,,8.92,limbo
limitación,666.9794871897436,2.5,,,,limitacion
límite,558.5441176441177,0.0,,,,limite
limón,572.7705882323529,0.0,,,,limon
limonada,698.2973684236842,0.0,6.25,6.476,,limonada
limonero,695.1171428571429,10.25641025641026,6.6,5.381,,limonero
limosna,709.2257142685714,0.0,,,7.952,limosna
limpiar,614.2201388916667,0.0,,,,limpiar
limpieza,578.6209302325582,0.0,,,,limpieza
limpio,557.9674324378378,0.0,,,,limpio
limusina,773.0312499875,13.513513513513509,6.35,4.607,,limusina
linaje,649.0472222222222,10.0,,,,linaje
lince,714.0366666633333,16.66666666666667,,,,lince
linchar,774.0580644645162,16.21621621621622,,,,linchar
linda,570.9685714085714,10.25641025641026,4.36,4.346,5.808,linda
lindo,585.2454545424242,2.941176470588235,,,,lindo
lineal,621.5342105631579,0.0,5.5,5.242,7.625,lineal
lingüística,624.9699999833333,6.25,,,,linguistica
linterna,658.3589743333333,2.5,,,,linterna
lío,613.9457142742857,2.777777777777778,,,,lio
líquido,569.818421013158,0.0,,,,liquido
lira,737.6912500166667,40.0,,,,lira
lírica,711.311874996875,11.11111111111111,,,,lirica
lirio,719.40666666,11.76470588235294,,,,lirio
lisa,621.763636369697,2.941176470588235,5.833,6.0,,lisa
liso,636.0875,5.882352941176471,,,,liso
lista,602.2918919054055,2.631578947368421,,,,lista
listo,538.7542856885714,0.0,,,,listo
litera,738.1239655172413,19.44444444444444,6.172,5.714,,litera
literato,764.719999988,30.555555555555557,4.577,2.879,10.406,literato
literatura,594.0382352941176,0.0,,,,literatura
litro,599.2314285771429,0.0,,,,litro
liviano,793.4133333333333,14.28571428571428,,,,liviano
llaga,745.4769230769231,25.71428571428571,,,5.4,llaga
llama,620.2871794820513,2.5,,,,llama
llamada,560.4528378243243,0.0,,,,llamada
llamar,573.7945945918918,2.631578947368421,,,,llamar
llano,681.6384375,8.571428571428571,,,,llano
llanto,578.4224999925,0.0,,,,llanto
llanura,679.7037036962963,18.18181818181818,,,,llanura
llave,556.2497058705883,8.108108108108109,,,,llave
llegada,630.959375,3.03030303030303,,,,llegada
llegar,554.49142856,0.0,,,,llegar
llenar,616.4972058705882,0.0,,,3.92,llenar
lleno,573.7605882264706,0.0,4.0,6.462,,lleno
llevar,597.5121212090909,0.0,,,,llevar
llorar,577.8769230794871,0.0,,,,llorar
lloriqueo,714.0294117617647,17.07317073170732,4.593,5.321,,lloriqueo
lloro,585.0490000057143,2.777777777777778,5.043,6.4,,lloro
llorón,595.14375000625,3.03030303030303,,,,lloron
llover,589.8470588235294,2.857142857142857,5.5,6.76,,llover
lluvia,593.1714285690476,2.325581395348837,,,,lluvia
lobo,566.5809523690476,2.325581395348837,,,,lobo
lóbulo,685.2837837810811,7.5,,,,lobulo
loca,548.981250009375,0.0,,,,loca
local,586.0934848454546,0.0,,,,local
localidad,639.4487179410256,0.0,,,,localidad
localización,585.421052631579,0.0,,,,localizacion
localizar,637.9081081189189,2.631578947368421,4.963,5.909,7.615,localizar
loco,589.69805555,2.7027027027027026,,,,loco
locomotora,666.5589999742857,10.25641025641026,,,6.95,locomotora
locuaz,692.5736842105263,44.11764705882353,,,,locuaz
locura,567.3499999972222,0.0,,,,locura
locutor,660.7857143171428,2.777777777777778,,,9.0,locutor
lodo,761.0333332925926,28.947368421052634,,,8.2,lodo
lógica,536.8666666564103,0.0,,,,logica
lograr,585.4516216216216,0.0,,,,lograr
logro,562.0416666694445,0.0,,,,logro
loma,739.7666666555556,52.63157894736842,,,,loma
lomo,650.63714286,5.405405405405405,,,,lomo
lona,659.1291666583334,25.0,,,8.444,lona
londinense,854.4241379482759,23.68421052631579,,,9.476,londinense
longevidad,821.9792857214286,24.32432432432433,3.962,3.394,9.719,longevidad
longitud,577.5885713914286,0.0,,,,longitud
loro,599.5400000033334,9.090909090909092,,,,loro
losa,804.9888888074074,25.0,,,9.333,losa
lote,611.3675757696969,0.0,4.652,5.115,,lote
lotería,622.1791666694445,0.0,,,,loteria
loto,709.7503571428572,56.25,,,9.318,loto
lucha,611.2655555583333,0.0,,,,lucha
luchador,612.08875,0.0,,,,luchador
luchar,586.434375,5.882352941176471,,,,luchar
lucidez,642.5513513702703,2.631578947368421,,,10.111,lucidez
lucir,668.0818181848484,5.714285714285714,,,8.286,lucir
lucro,703.1499999923077,23.52941176470588,,,10.667,lucro
luego,594.97,0.0,3.217,6.75,,luego
lugar,603.2270270189189,5.128205128205128,,,,lugar
lujo,602.7289473552631,2.564102564102564,3.926,6.071,,lujo
lujuria,699.8399999971429,10.25641025641026,,,,lujuria
lumbre,709.4379310413793,23.68421052631579,,,9.95,lumbre
luminosidad,634.6297297378378,0.0,,,,luminosidad
luminoso,620.8658536585366,2.3809523809523814,,,,luminoso
luna,555.3782432378379,0.0,,,,luna
lunar,615.6974999775,2.439024390243903,,,,lunar
lupa,657.4947368157895,0.0,6.889,5.762,,lupa
luto,654.369516132258,16.21621621621622,,,,luto
luz,563.864324327027,0.0,,,,luz
maceta,654.5529411735295,2.857142857142857,,,,maceta
macho,602.0727272727273,0.0,,,,macho
macizo,697.2903225806451,11.428571428571429,,,8.9,macizo
madera,601.1526316,0.0,,,,madera
madre,579.7897435897436,0.0,,,,madre
madrina,689.6100000055555,2.7027027027027026,,,,madrina
madrugada,626.9303030181818,0.0,,,,madrugada
madrugón,631.72750001,0.0,,,,madrugon
madura,581.096388875,2.7027027027027026,4.185,6.5,7.731,madura
madurez,574.78125,0.0,,,,madurez
maduro,611.6928787969697,2.941176470588235,4.217,5.905,7.077,maduro
maestra,602.8108108081082,0.0,,,,maestra
maestría,628.3161290354839,0.0,,,,maestria
maestro,611.0,0.0,,,,maestro
mafia,662.8121212151515,2.941176470588235,,,8.381,mafia
magdalena,687.6020833333333,0.0,6.393,6.276,,magdalena
magenta,706.812499996875,8.571428571428571,4.95,4.091,,magenta
magia,574.7488372186046,0.0,,,,magia
mágico,546.247058832353,2.857142857142857,,,,magico
magistrado,659.2228571457143,5.405405405405405,5.565,2.905,10.423,magistrado
magistral,673.67666667,3.225806451612903,4.462,6.286,,magistral
magna,672.3153846192308,25.71428571428571,4.5,3.576,,magna
magnesio,691.32075,0.0,5.75,4.515,,magnesio
magnetismo,695.3864864621621,2.631578947368421,,,9.737,magnetismo
magnífico,602.9205882088236,2.857142857142857,,,,magnifico
magnitud,655.5104285714285,0.0,,,,magnitud
mago,645.5454545606061,15.38461538461539,,,,mago
maíz,607.2824285714286,0.0,,,,maiz
majestad,653.7334285714286,0.0,,,,majestad
mal,576.72,0.0,,,,mal
mala,571.1228571057143,2.777777777777778,3.95,6.56,,mala
malaria,698.3600000114286,10.25641025641026,,,,malaria
maldad,633.5542856942857,2.777777777777778,,,,maldad
maldita,626.56250000625,3.03030303030303,3.84,4.846,6.538,maldita
maleducado,665.7060606060606,0.0,4.483,6.345,,maleducado
malentendido,780.9810810756757,2.631578947368421,4.24,5.423,7.615,malentendido
malestar,609.5743589743589,0.0,,,,malestar
maleta,579.43333333,3.225806451612903,,,,maleta
maletero,721.3657894736842,0.0,,,,maletero
maletín,612.7243243054054,2.631578947368421,,,,maletin
malévolo,763.4586206862069,12.12121212121212,,,,malevolo
maleza,733.3346153807693,18.75,,,7.762,maleza
malgastar,707.2339394030303,2.941176470588235,,,,malgastar
malicia,723.2862068827586,6.451612903225806,,,,malicia
maligno,679.424999934375,8.571428571428571,4.217,4.286,6.692,maligno
malla,698.6166666805556,7.6923076923076925,,,7.333,malla
malo,600.1532432513513,0.0,,,,malo
maloliente,858.4317307692307,27.77777777777778,,,,maloliente
maltratador,666.8400000028571,0.0,,,,maltratador
maltratar,640.7416666888889,0.0,,,,maltratar
maltrato,653.2693055638889,2.7027027027027026,,,,maltrato
malvado,674.297058832353,5.555555555555555,,,,malvado
malversar,806.9709677451613,18.42105263157895,,,,malversar
manada,654.2360810810811,0.0,,,7.55,manada
manantial,731.87203125,11.11111111111111,,,,manantial
mancha,636.9644444444444,0.0,,,,mancha
mandado,700.83428572,2.777777777777778,3.92,5.038,6.346,mandado
mandamiento,739.0555555722223,5.263157894736842,3.304,4.0,,mandamiento
mandar,591.0125,3.03030303030303,,,,mandar
mandato,725.5944285742858,0.0,,,,mandato
mandíbula,620.0312500027778,0.0,,,,mandibula
manejar,675.5954054081081,2.631578947368421,,,8.2,manejar
manejo,645.3502777888889,2.7027027027027026,,,,manejo
manera,567.0749999972222,2.7027027027027026,,,,manera
manga,649.8199999975,0.0,,,,manga
mango,553.39473685,2.564102564102564,,,,mango
manguera,648.3228571571428,0.0,6.517,5.621,,manguera
manía,633.3860526552631,2.564102564102564,,,,mania
maníaco,716.7918918837838,0.0,,,,maniaco
manicomio,792.7422058705882,5.555555555555555,,,,manicomio
manifestar,589.0745588235294,0.0,,,7.96,manifestar
manifiesto,632.6023255953488,0.0,,4.846,9.781,manifiesto
maniobra,629.3078946947369,0.0,,,,maniobra
manipulación,610.657575769697,0.0,,,,manipulacion
manipular,636.0545454515152,0.0,,,7.12,manipular
maniquí,700.8924285714286,0.0,,,,maniqui
mano,581.4289473631579,0.0,,,,mano
manojo,715.5853658414634,2.3809523809523814,,,8.524,manojo
manopla,710.5428571428571,12.5,6.348,5.231,,manopla
manosear,752.2433333233333,14.28571428571428,5.067,4.893,,manosear
mansión,595.5352857228571,5.405405405405405,,,,mansion
manso,743.8516666666667,20.58823529411765,4.04,4.828,,manso
manta,606.1970588352941,0.0,,,,manta
manteca,658.7076923153846,13.33333333333333,6.565,4.381,6.231,manteca
mantel,657.0162162189189,2.631578947368421,,,,mantel
mantener,594.8499999875,3.03030303030303,,,,mantener
mantenimiento,627.7212121181818,0.0,,,7.64,mantenimiento
mantequilla,596.2000000025641,0.0,,,,mantequilla
manto,614.2714286,15.151515151515149,,,,manto
manual,539.0774193580645,0.0,,,,manual
manzana,585.6472222138889,7.6923076923076925,,,,manzana
manzano,718.4702702540541,5.128205128205128,6.15,5.407,,manzano
maña,823.1727272636364,31.25,,,,mana
mañana,567.3067142857143,2.777777777777778,,,,manana
mapa,583.2189189270271,2.631578947368421,,,,mapa
mapache,698.3363636060607,5.714285714285714,,,,mapache
maquillaje,604.0368420973684,0.0,,,,maquillaje
máquina,565.6235294088235,2.857142857142857,,,,maquina
maquinaria,590.1454545666667,0.0,,,5.9,maquinaria
maquinilla,769.6731707341463,4.651162790697674,,,,maquinilla
mar,556.1029412411765,2.857142857142857,,,,mar
maracas,742.6347826130435,30.303030303030297,,,,maracas
maraña,663.0028846076923,27.77777777777778,,,,marana
maravilla,592.5967741967742,0.0,,,,maravilla
maravillosa,600.121093753125,0.0,3.0,6.424,,maravillosa
maravilloso,602.7947222194445,0.0,,,,maravilloso
marca,628.0081081027027,2.631578947368421,,,,marca
marcador,652.9972222194444,7.6923076923076925,5.444,5.577,,marcador
marcar,636.8810810702703,2.631578947368421,,,,marcar
marcha,615.655000005,0.0,,,,marcha
marchar,644.5641025589744,2.5,,,,marchar
marcial,730.0966666566667,9.090909090909092,4.0,2.476,8.923,marcial
marco,653.3324324297297,5.128205128205128,,,,marco
marea,646.6459459513513,2.631578947368421,,,,marea
mareado,658.6451388888889,0.0,4.704,6.393,,mareado
marejada,771.0368421,50.0,,,9.8,marejada
mareo,611.3752702648649,0.0,,,,mareo
marfil,663.9204285714286,5.405405405405405,,,,marfil
margarita,660.311875003125,3.03030303030303,,,,margarita
margen,625.7488571428571,0.0,,,,margen
marginación,701.8470588235294,0.0,,,,marginacion
marido,609.6245945918919,0.0,,,,marido
marihuana,678.7277777972222,2.7027027027027026,6.76,4.923,10.231,marihuana
marina,593.8575757363636,2.941176470588235,,,,marina
marinero,623.5942857057142,0.0,,,,marinero
marino,607.8903225709678,0.0,5.37,4.409,6.192,marino
marioneta,661.9617647029412,0.0,6.034,4.357,,marioneta
mariposa,626.8676470588235,0.0,,,,mariposa
mariquita,714.7529411764706,0.0,,,,mariquita
mariscal,742.7022580612903,6.0606060606060606,,,10.3,mariscal
marítimo,686.1105263105263,0.0,,,,maritimo
marketing,673.5138888944444,0.0,4.05,5.524,,marketing
mármol,651.3416666277777,2.7027027027027026,,,,marmol
marqués,587.350000009375,0.0,,,,marques
marquesa,683.7270270054054,2.631578947368421,,,6.944,marquesa
marrón,558.2549999972973,0.0,,,,marron
martillo,640.665294117647,2.857142857142857,,,,martillo
mártir,659.575000025,7.6923076923076925,,,,martir
martirio,797.3846153884615,16.12903225806452,,,,martirio
marzo,588.1911764882353,0.0,,,,marzo
más,572.0457142828571,0.0,,,,mas
masa,641.6055555444444,0.0,,,,masa
masacre,707.883333325,5.263157894736842,,,,masacre
masaje,631.6743589717948,0.0,,,,masaje
máscara,575.6685714285715,0.0,,,,mascara
mascota,647.9648648621621,2.631578947368421,3.906,6.393,,mascota
masculino,634.6674999975,0.0,4.7,6.385,,masculino
mascullar,771.6737499916667,25.0,,,,mascullar
masiva,655.3,7.5,3.926,5.045,9.115,masiva
mástil,667.627272730303,5.714285714285714,,,,mastil
mata,674.0935483741936,6.0606060606060606,,,,mata
matadero,691.6270270324325,0.0,5.5,5.2,8.469,matadero
matanza,617.0794594648648,0.0,,,,matanza
matar,574.6800000028571,0.0,,,,matar
mate,688.78333334,6.25,,,,mate
matemáticas,590.2800000025,0.0,,,,matematicas
matemático,575.615624990625,3.03030303030303,,,,matematico
materia,620.0749999875,8.571428571428571,,,,materia
material,605.7837837837837,2.631578947368421,,,,material
materialismo,707.41333334,0.0,3.923,5.121,9.406,materialismo
maternal,618.6947368868421,0.0,5.75,5.28,,maternal
matiz,719.1166667233333,16.66666666666667,,,,matiz
matrícula,554.6600000033334,3.225806451612903,,,,matricula
matrimonial,701.6648648378379,2.631578947368421,4.821,5.444,,matrimonial
matrimonio,580.6475675756757,0.0,,,,matrimonio
matriz,638.1628571457143,5.405405405405405,,,,matriz
máxima,575.2842105105263,2.564102564102564,,,,maxima
máximo,617.1399999918918,0.0,,,,maximo
maya,776.7645161290322,13.88888888888889,4.579,4.214,,maya
mayo,580.930769225641,0.0,,,,mayo
mayor,548.1764705794118,2.857142857142857,4.172,6.714,,mayor
mayoría,558.49687499375,0.0,,,,mayoria
mayúscula,591.0205882470589,0.0,,,,mayuscula
mazmorra,654.805625003125,13.513513513513509,6.231,3.893,,mazmorra
mazo,657.2860256871795,0.0,,,,mazo
mecánica,589.7735294029412,2.857142857142857,,,,mecanica
mecánico,582.0297297297298,2.631578947368421,,,,mecanico
mecanismo,613.01575,0.0,,,,mecanismo
mecanizado,705.983750003125,11.11111111111111,4.0,3.909,9.062,mecanizado
mecedora,801.0657142771429,7.894736842105263,,,,mecedora
mechero,631.7333333299999,0.0,,,,mechero
medalla,621.221290332258,6.0606060606060606,,,,medalla
media,582.2676470529411,2.857142857142857,,,,media
mediación,712.6047297243243,0.0,,,,mediacion
mediana,660.5222222222222,5.263157894736842,,,7.35,mediana
medianoche,659.4485714542857,0.0,,,6.143,medianoche
mediar,700.0222222194444,2.7027027027027026,,,9.04,mediar
medias,652.9617647088236,2.857142857142857,,,,medias
médica,648.6818181818182,0.0,,,,medica
medicación,748.2041666583333,0.0,,,,medicacion
medicamento,629.0415714171429,2.777777777777778,4.4,6.25,,medicamento
medicina,596.1105263236842,0.0,,,,medicina
medición,682.9500000083333,0.0,,,,medicion
médico,580.4441176411765,5.555555555555555,,,,medico
medida,672.2800000025,0.0,,,,medida
medieval,601.9128205102564,0.0,5.35,5.52,,medieval
medio,595.9882353,2.857142857142857,,,,medio
mediodía,624.2764705617647,2.857142857142857,,,,mediodia
medir,661.070588232353,5.555555555555555,,,,medir
meditación,644.3171621648648,0.0,,,,meditacion
meditar,624.3128205153846,0.0,,,8.056,meditar
mediterráneo,660.6451388888889,0.0,,,,mediterraneo
