palabra,Prototypicality_Mean,Prototypicality_SD,Valence_Mean,Valence_SD,Arousal_Mean,Arousal_SD,Happiness_Mean,Happiness_SD,Disgust_Mean,Disgust_SD,Anger_Mean,Anger_SD,Fear_Mean,Fear_SD,Sadness_Mean,Sadness_SD,AoA_Mean,AoA_SD,Concreteness_Mean,Concreteness_SD,palabra_noaccents
enfurruñamiento,3.7142857142857144,1.4540583599999395,2.210526315789474,1.1822270588653647,6.2727272727272725,1.5175738212786565,1.368421052631579,0.5972647203701473,1.5454545454545454,0.9625003513801573,3.3333333333333335,1.3165611772087664,2.5789473684210527,1.2163602113447687,2.857142857142857,1.195228609334394,7.65,3.1334359818945683,4.2,1.7947291248483563,enfurrunamiento
enfurruñarse,3.9523809523809526,1.1169686869465267,3.0,1.7888543819998317,2.72,1.208304597359457,1.2,0.5231483637805969,2.1,1.1192102478745307,3.4210526315789473,1.2612070705692229,2.4285714285714284,1.1649647450214349,2.65,1.4244112357114618,5.818181818181818,2.301890809465405,4.086956521739131,1.64905051133457,enfurrunarse
engañado,2.25,1.5517392618742702,,,,,,,,,,,,,,,,,,,enganado
engañar,2.3333333333333335,1.3165611772087666,,,,,,,,,,,,,,,,,,,enganar
engaño,2.227272727272727,1.4452489711965162,,,,,,,,,,,,,,,,,,,engano
engrandecer,1.7,1.0809352675491624,5.55,1.5035046776746244,6.125,1.4540049638094805,3.3,1.1285761872936693,1.2272727272727273,0.5284134548067255,1.55,0.998683343734455,1.4761904761904763,0.8728715609439697,1.25,0.5501196042201808,8.434782608695652,2.464771554166684,4.4,1.632993161855452,engrandecer
enloquecer,3.142857142857143,1.3522468075656267,3.7,1.809332531771403,7.2272727272727275,1.688386611724147,2.1,1.2523661815266247,1.75,1.118033988749895,3.5714285714285716,1.2478553029669979,3.55,1.2343760409722457,2.2,1.1516578439248717,7.3478260869565215,2.207604535817333,4.8,1.4433756729740645,enloquecer
enojado,4.409090909090909,0.590326052690247,2.8846153846153846,1.773740072883805,2.36,1.186029791643813,1.1,0.3077935056255463,2.1,1.0208355710680808,3.9523809523809526,0.8646496675642964,3.0454545454545454,1.2140947137789435,2.761904761904762,1.3001831372834327,8.285714285714286,2.3904572186687867,4.7272727272727275,1.5486343655842068,enojado
enojarse,4.0,1.3416407864998738,2.35,1.2258187382102494,7.636363636363637,1.760558746411802,1.05,0.22360679774997888,1.8,0.9514531821875089,3.9523809523809526,1.0712698295103098,2.95,1.3168942730211066,2.8,1.2396943596157712,6.869565217391305,2.896774818280857,4.521739130434782,1.8057877962865383,enojarse
enojo,4.476190476190476,1.2090925365350504,,,,,,,,,,,,,,,,,,,enojo
enorgullecerse,3.857142857142857,1.1952286093343933,7.5,1.2727922061357855,7.68,1.2151817422372133,4.5,0.8271701918685112,1.25,0.6386663736585051,1.6666666666666667,1.016530045465127,1.2727272727272727,0.702500173314209,1.619047619047619,1.2440333788202982,9.4,1.2311740225021839,4.217391304347826,1.6224706675911513,enorgullecerse
enrabietar,3.45,1.5035046776746235,2.35,1.0894228312566052,7.5,0.7223151185146152,1.105263157894737,0.3153017676423059,1.5217391304347827,0.9472239447886797,4.2,0.7677718959499141,2.9047619047619047,1.2208506012105615,2.9,1.209610637658599,7.142857142857143,2.9544155815611712,4.619047619047619,1.774153050787628,enrabietar
enrabietarse,3.7,1.4179302929937965,1.8,1.0052493799000692,7.681818181818182,0.9945740239808639,1.25,0.5501196042201808,1.9047619047619047,1.0910894511799618,4.095238095238095,0.9436504599035545,2.6,1.465390194130093,2.9545454545454546,1.045501598790549,6.142857142857143,2.2646349437760223,4.4,1.5355437918998291,enrabietarse
enternecerse,3.789473684210526,1.3572417850765919,7.45,1.6375527311718616,4.05,2.0641042405337657,3.4444444444444446,1.381483525788905,1.15,0.6708203932499369,1.0,0.0,1.25,0.5501196042201808,1.75,1.019545822516343,10.047619047619047,1.244033378820294,4.1,1.774082416646034,enternecerse
enternecido,3.473684210526316,1.4286131990551603,7.052631578947368,1.311220136214371,3.05,1.848897253129978,3.6,1.0954451150103326,1.1538461538461537,0.4640954808922572,1.15,0.48936048492959294,1.263157894736842,0.5619514869490164,1.65,0.8127277008872489,9.055555555555555,1.6967866593417853,3.619047619047619,1.6874889770363088,enternecido
entretenido,1.9090909090909092,1.019294382875251,7.05,1.2343760409722468,5.916666666666667,1.8157922373651023,3.1,1.209610637658599,1.0,0.0,1.0,0.0,1.0952380952380953,0.30079260375911926,1.1,0.447213595499958,,,3.8636363636363638,1.424127286494619,entretenido
entretenimiento,1.9047619047619047,1.2611408289624877,,,,,,,,,,,,,,,,,,,entretenimiento
entristecerse,4.666666666666667,0.795822425754222,1.7,1.1285761872936695,5.625,1.8838558977475588,1.2,0.4103913408340616,1.2173913043478262,0.5184348595120819,1.8,0.8335087534664908,2.857142857142857,1.3887301496588274,4.7,0.5712405705774789,6.55,2.0384462607326053,4.45,1.7910596686995397,entristecerse
entusiasmado,4.333333333333333,1.154700538379252,,,,,,,,,,,,,,,,,,,entusiasmado
entusiasmarse,4.142857142857143,0.7928249671720914,7.55,0.9986833437344562,7.363636363636363,1.6488222216523873,4.5,0.6882472016116853,1.1,0.3077935056255463,1.2857142857142858,0.560611910581388,1.35,0.6708203932499368,1.0,0.0,7.043478260869565,2.245768968720863,3.909090909090909,1.5402254290506867,entusiasmarse
entusiasmo,3.909090909090909,1.3419634126405238,,,,,,,,,,,,,,,,,,,entusiasmo
entusiasta,3.4545454545454546,1.4712247158412488,,,,,,,,,,,,,,,9.761904761904763,1.5781242633190178,,,entusiasta
envalentonado,3.0,1.4867838833500564,4.8125,1.796988221070652,7.1,1.4473205733717949,2.4210526315789473,1.5024346712987118,1.5,1.0431851677040116,2.5789473684210527,1.4649910683718712,2.066666666666667,1.2227992865708155,1.8125,0.9810708435174292,10.166666666666666,1.7235394498804248,3.8947368421052633,1.5597270716416047,envalentonado
envalentonarse,3.0,1.2833778958394957,4.5,1.3954814298487213,7.142857142857143,0.8535639569308403,2.7222222222222223,1.3636264606493256,1.2777777777777777,0.5745131499601416,2.8947368421052633,1.2864566686188532,2.1052631578947367,0.9941348467724341,1.2941176470588236,0.6859943405700354,10.470588235294118,1.178857871990064,4.55,1.431782106327635,envalentonarse
envidia,4.0,1.3038404810405297,,,,,,,,,,,,,,,,,,,envidia
envidiar,3.7142857142857144,1.3093073414159542,,,,,,,,,,,,,,,,,,,envidiar
envidiosa,3.85,1.2680278927697552,,,,,,,,,,,,,,,7.0,1.9466570535691503,4.84,1.6753109164172086,envidiosa
envidioso,3.6666666666666665,1.3165611772087669,,,,,,,,,,,,,,,,,,,envidioso
escalofrío,1.2727272727272727,0.7672969364884685,,,,,,,,,,,,,,,,,,,escalofrio
escandalizado,3.0476190476190474,1.3955712262794215,3.45,1.3168942730211066,7.3,0.864504725870619,1.75,0.9665456669582609,1.6666666666666667,0.9607689228305228,2.761904761904762,1.3001831372834327,2.25,1.3717065820970682,2.15,1.0894228312566052,8.391304347826088,2.2102885544813256,4.55,1.5719582155957412,escandalizado
escrúpulo,2.05,1.3562719801759993,,,,,,,,,,,,,,,,,5.0,1.4142135623730951,escrupulo
escrupuloso,2.35,1.3869694338832113,,,,,,,,,,,,,,,8.608695652173912,2.251042797436186,4.869565217391305,1.5755041855657435,escrupuloso
espabilado,1.8636363636363635,1.1668212637211672,7.1,1.0208355710680797,6.590909090909091,2.130483757028211,3.3,1.1742858972247994,1.0,0.0,1.4285714285714286,0.8106434833777776,1.1,0.3077935056255463,1.2272727272727273,0.42893202722888873,,,4.88,1.5895492023421816,espabilado
espantado,3.65,1.5312533566021216,2.75,1.2085223687584246,6.818181818181818,2.129975712724569,1.2,0.4103913408340616,1.5,0.8885233166386386,2.238095238095238,1.0442586798663398,3.8,1.3218806379747874,2.35,1.4608937423083819,8.0,2.3021728866442674,3.9,1.7137217117324384,espantado
espantarse,2.8181818181818183,1.651445647689541,2.95,1.356271980175999,7.2272727272727275,1.5715269548108186,1.15,0.36634754853252327,1.4545454545454546,0.7385489458759964,2.1904761904761907,1.123345344008138,3.45,1.0500626547722607,2.590909090909091,1.3330627431056188,7.476190476190476,2.1591444513753033,4.045454545454546,1.4953028910326949,espantarse
espanto,2.9545454545454546,1.3619759010270174,,,,,,,,,,,,,,,,,,,espanto
espantoso,2.5454545454545454,1.6826077472687542,,,,,,,,,,,,,,,,,,,espantoso
esperanza,3.609686147186147,1.24297131222951,,,,,,,,,,,,,,,,,,,esperanza
esperanzado,3.909090909090909,1.2309149097933272,,,,,,,,,,,,,,,,,4.666666666666667,1.527525231651947,esperanzado
esperanzador,3.0,1.5735915849388864,7.038461538461538,1.660861685529997,7.961538461538462,1.076318511622625,4.5,0.6882472016116853,1.0,0.0,1.1428571428571428,0.35856858280031817,1.1363636363636365,0.46756252909607565,1.5238095238095237,1.0304876330673562,9.714285714285714,1.270545439677665,4.6,1.6583123951777,esperanzador
esperanzarse,3.5714285714285716,1.3255726525328058,6.7,1.3416407864998747,4.95,2.87411313552363,4.25,0.6386663736585051,1.3703703703703705,0.9260398790278189,1.380952380952381,0.8047478161629563,1.55,0.887041208323017,1.2,0.6155870112510924,9.380952380952381,1.8296499795368097,4.56,1.6093476939431077,esperanzarse
estabilidad,2.272727272727273,1.2792042981336627,,,,,,,,,,,,,,,,,,,estabilidad
estable,1.8571428571428572,1.01418510567422,,,,,,,,,,,,,,,,,,,estable
estima,3.0454545454545454,1.5268165676232466,,,,,,,,,,,,,,,7.8,3.0366186180649932,,,estima
estimado,2.8181818181818183,1.6223546566748692,6.368421052631579,1.2115429242540035,4.7272727272727275,2.3940763838277452,3.8,1.361114094757441,1.05,0.22360679774997888,1.2380952380952381,0.5389584311207967,1.3,0.5712405705774795,1.2,0.8944271909999159,9.238095238095237,1.9976176286957903,3.0526315789473686,2.0405251015506964,estimado
estimar,3.1904761904761907,1.569045812557671,,,,,,,,,,,,,,,,,3.3684210526315788,1.7387903303347123,estimar
estimulado,2.0,1.4832396974191326,6.8,1.1964860832322386,7.409090909090909,1.2595952074297851,3.35,1.039989878493258,1.0476190476190477,0.21821789023599242,1.4285714285714286,0.8106434833777776,1.35,0.4893604849295928,1.6818181818181819,0.7162311170195086,9.45,2.0124611797498115,3.4347826086956523,1.6188123299764539,estimulado
estimularse,1.95,0.9445132413883327,6.85,0.9880869341680831,6.681818181818182,1.585240364420176,3.8,1.0563093645728083,1.25,0.5501196042201808,1.5714285714285714,0.9258200997725515,1.25,0.4442616583193193,1.0,0.0,9.904761904761905,1.546116486709909,3.727272727272727,1.5790840679034457,estimularse
estremecerse,3.0526315789473686,1.393384536958932,,,,,,,,,,,,,,,,,4.523809523809524,1.6618979396776332,estremecerse
estremecimiento,2.6666666666666665,1.5599145275730117,,,,,,,,,,,,,,,10.0,1.224744871391589,,,estremecimiento
estrés,3.65,1.2680278927697552,,,,,,,,,,,,,,,,,,,estres
estresado,3.590909090909091,1.296849328880646,2.55,1.5381123085406379,8.125,0.8501917942185291,1.25,0.4442616583193193,1.7391304347826086,1.1368773542370678,3.5,1.3572417850765923,3.142857142857143,1.1084094137869045,3.45,1.1909748329127607,8.952380952380953,1.3955712262794215,4.16,1.5726834816113935,estresado
estupefacción,3.35,1.6944180805158295,4.45,1.7006190823220508,6.095238095238095,1.4108423691100975,2.3,1.1742858972247996,2.0,1.2909944487358056,1.7619047619047619,0.8890872794479688,1.894736842105263,0.9941348467724341,1.736842105263158,0.9334586382051248,10.631578947368421,0.9551338658818324,,,estupefaccion
estupefacto,3.210526315789474,1.4367767695018308,,,,,,,,,,,,,,,9.772727272727273,1.5097088392205913,3.5217391304347827,1.6752086767540149,estupefacto
estupor,3.0,1.632993161855452,,,,,,,,,,,,,,,10.789473684210526,0.9176629354822463,3.6,1.7591864148251213,estupor
euforia,4.75,0.5501196042201808,,,,,,,,,,,,,,,,,,,euforia
eufórico,4.285714285714286,1.055597325823495,,,,,,,,,,,,,,,,,,,euforico
exacerbación,2.5,1.0801234497346435,4.384615384615385,1.8045526471705544,3.0625,1.4818344486930155,1.5,0.5773502691896257,2.375,0.7440238091428449,3.0,1.0690449676496976,2.6666666666666665,1.0327955589886446,2.4,1.505545305418162,10.666666666666666,1.1881770515720091,3.1,1.5525869752736798,exacerbacion
exacerbado,4.2,0.7888106377466151,4.166666666666667,1.6422453217986939,6.476190476190476,1.7781745588959368,2.3333333333333335,1.4142135623730951,2.0,1.0540925533894598,3.0,1.0690449676496976,2.6666666666666665,1.5055453054181622,2.0,0.7559289460184544,10.76923076923077,0.8320502943378472,3.6315789473684212,1.920952492783766,exacerbado
exaltación,3.3636363636363638,1.4324622340390172,,,,,,,,,,,,,,,,,,,exaltacion
exaltado,4.238095238095238,1.0910894511799616,4.1,1.4473205733717958,7.583333333333333,0.9286112429750712,2.9473684210526314,1.1290942392774796,1.3478260869565217,0.714059817469728,3.1,1.2523661815266252,2.238095238095238,1.13599128098599,1.45,0.8255779474818966,8.347826086956522,2.460759226007178,4.045454545454546,1.5576928215816255,exaltado
exaltarse,3.0454545454545454,1.4301938838683885,4.884615384615385,2.286078267722662,5.36,1.8230011885167088,1.894736842105263,0.875261030404661,1.5,0.8271701918685112,3.0,1.140175425099138,2.5,1.2354415362426845,1.9523809523809523,1.1169686869465265,10.333333333333334,1.3165611772087638,4.619047619047619,1.8021151593666394,exaltarse
exasperación,2.9166666666666665,0.9962049198956221,2.6923076923076925,1.315587028960544,7.523809523809524,2.0400746951777915,1.3076923076923077,0.6304251719561152,2.0,1.0,3.0833333333333335,1.1645001528813153,2.8,1.0141851056742202,3.2666666666666666,1.1629191512658792,10.8,0.7745966692414876,3.588235294117647,1.697749375254331,exasperacion
exasperado,3.7142857142857144,1.138728807356386,3.0,1.7511900715418263,7.0,1.558387444947959,1.8,0.8618916073713346,1.3529411764705883,0.7859052479933758,2.8125,1.3768926368215255,2.2857142857142856,1.0690449676496978,2.933333333333333,0.883715101688537,10.714285714285714,0.7837638128197237,4.15,1.7252002172135514,exasperado
exasperarse,3.25,1.2880570286640687,3.823529411764706,1.7760663739584404,3.6470588235294117,1.6560939160637989,1.3333333333333333,0.4879500364742665,2.1538461538461537,1.1435437497937313,3.6470588235294117,0.8617697249402122,2.3076923076923075,1.0315534712764842,2.8461538461538463,1.4051188470584879,10.833333333333334,0.7071067811865476,4.523809523809524,1.569045812557671,exasperarse
excitación,3.8181818181818183,1.367526917515655,,,,,,,,,,,,,,,,,,,excitacion
excitado,3.8181818181818183,1.4019158196439487,,,,,,,,,,,,,,,,,,,excitado
excitante,3.8095238095238093,1.3645163106041502,,,,,,,,,,,,,,,9.476190476190476,1.691716513457488,4.7,1.5593520921743174,excitante
éxito,2.5714285714285716,1.468721504282843,,,,,,,,,,,,,,,,,,,exito
exitosa,1.9545454545454546,1.3965015038360862,,,,,,,,,,,,,,,8.428571428571429,1.8047556225547146,4.15,1.899445902583726,exitosa
exitoso,2.25,1.118033988749895,,,,,,,,,,,,,,,,,,,exitoso
expectación,2.55,1.3168942730211066,,,,,,,,,,,,,,,9.263157894736842,1.5931138364556487,,,expectacion
expectante,3.35,1.1367080817685318,,,,,,,,,,,,,,,9.619047619047619,1.283596138829908,3.8636363636363638,1.5825071893451237,expectante
extasiarse,3.0625,1.3400870618483463,6.333333333333333,2.0579830217101063,6.5,2.2124052165246,3.75,1.292692009559488,1.5263157894736843,1.0733344230135038,1.8888888888888888,1.2313975269103985,1.7777777777777777,0.9428090415820635,1.5789473684210527,1.0173926082384546,10.409090909090908,1.140555040699838,3.590909090909091,1.790426682561368,extasiarse
éxtasis,3.85,1.22581873821025,,,,,,,,,,,,,,,,,,,extasis
extático,2.3333333333333335,1.4142135623730951,4.333333333333333,1.118033988749895,4.666666666666667,2.257263408474539,2.3333333333333335,1.211060141638997,1.3333333333333333,0.816496580927726,1.4545454545454546,0.8201995322647243,1.3333333333333333,0.7071067811865476,1.8333333333333333,0.9831920802501749,10.75,0.621581560508061,4.1,1.7919573407620817,extatico
extrañado,3.05,1.431782106327635,3.5,1.3178930553209385,5.708333333333333,1.3666578295932041,1.9,0.9119095061289914,1.173913043478261,0.491026190103531,1.55,0.7591546545162483,2.4285714285714284,1.121223821162776,2.45,1.3562719801759993,7.45,1.932410548076105,4.6,1.4142135623730951,extranado
extrañar,3.0454545454545454,1.6468519095902985,,,,,,,,,,,,,,,6.333333333333333,2.287647991569798,,,extranar
extrañeza,2.8095238095238093,1.2891488517253398,,,,,,,,,,,,,,,,,,,extraneza
exultación,2.125,1.3562026818605375,3.8333333333333335,2.2286019533929036,6.75,1.2880570286640687,3.111111111111111,1.3642254619787415,1.8333333333333333,0.9374368665610919,3.875,1.6420805617960927,2.3333333333333335,1.4142135623730951,1.3333333333333333,0.5773502691896258,10.9,0.31622776601685393,4.538461538461538,1.5063966175050874,exultacion
exultante,2.9411764705882355,1.519481335657587,4.777777777777778,1.8559214542766735,6.8125,1.973786547054502,2.7142857142857144,1.3827826698682308,1.6111111111111112,0.9785276387866012,2.3846153846153846,1.1208970766356101,1.7,1.3374935098492586,1.6,1.1212238211627763,10.785714285714286,0.5789342235218415,4.5,1.7573375583870183,exultante
exultar,2.3333333333333335,1.4142135623730951,4.4,1.1737877907772676,6.818181818181818,2.3587361793206894,2.9,1.5951314818673867,1.2857142857142858,0.7559289460184545,2.5555555555555554,1.130388330520878,1.625,0.9161253813129043,1.9166666666666667,1.2401124093721454,10.88888888888889,0.3333333333333381,3.6666666666666665,1.751190071541826,exultar
fascinación,3.380952380952381,1.321975433818287,,,,,,,,,,,,,,,8.304347826086957,2.183299892129418,,,fascinacion
fascinado,3.6363636363636362,1.2926699776028179,7.85,0.9880869341680831,6.318181818181818,1.4271638086766831,4.2,0.7677718959499141,1.1363636363636365,0.6396021490668313,1.1428571428571428,0.47809144373375756,1.2,0.5231483637805969,1.2272727272727273,0.42893202722888873,8.619047619047619,1.9358768162305804,4.409090909090909,1.6521008532886934,fascinado
fascinante,2.6363636363636362,1.5597757636597747,,,,,,,,,,,,,,,8.238095238095237,2.188715648611348,,,fascinante
fascinar,2.6818181818181817,1.4271638086766836,,,,,,,,,,,,,,,,,4.0,1.7056057308448835,fascinar
fastidiado,3.9047619047619047,1.3001831372834327,2.35,1.4244112357114613,6.454545454545454,1.5032432470296555,1.15,0.36634754853252327,1.8636363636363635,0.9902118361842989,3.380952380952381,1.160869952931442,2.35,1.2680278927697548,3.3636363636363638,0.9534625892455924,7.380952380952381,2.0609752661347125,4.12,1.6663332999933314,fastidiado
fastidiarse,2.5789473684210527,1.3870748387117167,2.55,1.276302224561664,6.409090909090909,1.62302160620219,1.05,0.22360679774997888,2.0,1.2977713690461004,3.5714285714285716,0.8701395618766328,2.25,1.2085223687584246,2.75,1.2085223687584246,6.666666666666667,2.175622516277429,3.727272727272727,1.7232808737106584,fastidiarse
fastidio,2.8181818181818183,1.4019158196439492,,,,,,,,,,,,,,,,,4.2,1.6415653633362464,fastidio
fatiga,2.2,1.4725559590832462,,,,,,,,,,,,,,,,,,,fatiga
fatigado,3.5238095238095237,1.4703417160322843,,,,,,,,,,,,,,,,,4.590909090909091,1.868513310453525,fatigado
felicidad,4.545454545454546,0.962500351380157,,,,,,,,,,,,,,,,,3.8,2.23606797749979,felicidad
felicitar,2.1818181818181817,1.5003607069909057,,,,,,,,,,,,,,,,,,,felicitar
feliz,4.95,0.2236067977499789,,,,,,,,,,,,,,,,,,,feliz
fenomenal,2.1818181818181817,1.5003607069909057,,,,,,,,,,,,,,,,,3.68,1.8193405398660252,fenomenal
ferviente,2.769230769230769,1.3008872711759818,,,,,,,,,,,,,,,10.785714285714286,0.42581531362632297,4.4,1.5491933384829673,ferviente
fervor,2.6666666666666665,1.3026778945578594,,,,,,,,,,,,,,,,,3.4761904761904763,1.7781745588959377,fervor
fervoroso,3.2142857142857144,1.3688047244316386,5.6,1.7237832147426697,5.684210526315789,1.5653409844697785,2.727272727272727,1.1037127426019049,1.5555555555555556,0.8819171036881968,2.8333333333333335,1.337115846843043,1.6666666666666667,0.7784989441615229,1.9166666666666667,0.9003366373785199,10.5,1.0954451150103321,3.4705882352941178,1.8068497121656084,fervoroso
fidelidad,2.15,1.3869694338832113,,,,,,,,,,,,,,,,,,,fidelidad
fiel,1.85,1.0894228312566052,,,,,,,,,,,,,,,,,,,fiel
firme,1.8095238095238095,1.123345344008138,,,,,,,,,,,,,,,,,,,firme
firmeza,1.65,1.0399898784932577,,,,,,,,,,,,,,,,,,,firmeza
flojear,1.5,0.7608859102526822,2.789473684210526,1.2727462594467418,3.8636363636363638,2.099783538627472,1.3,0.5712405705774795,1.4090909090909092,0.6661253213344647,1.619047619047619,0.9734572654303051,2.15,1.0399898784932577,3.227272727272727,0.9725674505593154,7.761904761904762,2.2339373738930535,3.4545454545454546,1.5345938729769366,flojear
flojera,1.95,0.998683343734455,2.9,1.3337718577107005,3.3181818181818183,2.190593823304836,1.5,0.6882472016116853,1.6363636363636365,0.902137912878521,1.5238095238095237,0.8728715609439697,2.15,1.2258187382102494,3.1818181818181817,0.852802865422442,8.181818181818182,1.9429080716523297,3.5652173913043477,1.5322617553657478,flojera
flojo,1.7727272727272727,1.0203555954301131,,,,,,,,,,,,,,,,,4.25,1.860248992954834,flojo
fobia,3.7142857142857144,1.3835771443203715,,,,,,,,,,,,,,,,,,,fobia
fóbico,3.45,1.3945382182304158,2.5,2.23159136044214,2.0,1.296148139681572,1.1,0.3077935056255463,3.0,1.1881770515720091,2.9523809523809526,0.9734572654303054,4.090909090909091,1.1509454047327026,3.380952380952381,1.4992061391346583,9.7,1.7800059136507331,4.956521739130435,1.3644266484686456,fobico
fogosidad,3.1904761904761907,1.3645163106041502,6.730769230769231,1.7333826422966687,7.083333333333333,1.6129008882638498,3.789473684210526,0.9176629354822463,1.5263157894736843,0.696692268479466,2.0,1.3416407864998738,1.3888888888888888,0.5016313257045503,1.4285714285714286,0.746420027292179,10.65,0.670820393249944,3.8636363636363638,1.6123173073458892,fogosidad
fogoso,3.0,1.378404875209022,,,,,,,,,,,,,,,10.19047619047619,1.6315344807587644,4.2272727272727275,1.5097088392205895,fogoso
formidable,2.0,1.2366938848016846,,,,,,,,,,,,,,,9.789473684210526,1.2283207764360904,3.8823529411764706,1.9000773978043783,formidable
fracasado,3.0,1.5118578920369088,,,,,,,,,,,,,,,,,,,fracasado
fracasar,2.8095238095238093,1.4006801069140526,,,,,,,,,,,,,4.05,0.7591546545162478,7.714285714285714,1.8477785890862874,4.64,2.118962010041709,fracasar
fracaso,2.8,1.361114094757441,,,,,,,,,,,,,,,,,,,fracaso
frágil,2.409090909090909,1.4362348564112217,,,,,,,,,,,,,,,,,4.904761904761905,1.578124263319017,fragil
fragilidad,2.619047619047619,1.283596138829908,,,,,,,,,,,,,,,,,,,fragilidad
frenesí,3.7333333333333334,1.0997835284835875,,,,,,,,,,,,,,,10.15,1.6944180805158322,,,frenesi
frenético,3.25,1.390443574307614,,,,,,,,,,,,,,,9.95,1.5035046776746244,4.521739130434782,1.7021260827509308,frenetico
frialdad,3.0952380952380953,1.4108423691100964,,,,,,,,,,,,,,,,,,,frialdad
frustración,3.9047619047619047,1.4108423691100964,,,,,,,,,,,,,,,8.478260869565217,1.7547225944288758,,,frustracion
frustrado,3.909090909090909,1.191601200030203,,,,,,,,,,,,,,,,,4.9523809523809526,1.6575943555704598,frustrado
frustrarse,4.0476190476190474,1.3592715135759479,1.75,1.0699237552766379,7.090909090909091,1.600865566738994,1.1,0.3077935056255463,2.0,1.023532631438318,3.9047619047619047,1.3001831372834327,2.85,1.1367080817685318,3.727272727272727,1.1204513623586059,8.5,1.6059101370939324,4.64,1.6552945357246849,frustrarse
fuerte,1.7142857142857142,1.0555973258234952,,,,,,,,,,,,,,,,,4.6,2.0,fuerte
fuerza,2.0476190476190474,1.3219754338182867,,,,,,,,,,,,,,,,,,,fuerza
funesto,2.3636363636363638,1.0269106361049412,,,,,,,,,,,,,,,10.733333333333333,0.5936168397046674,4.666666666666667,1.6583123951777,funesto
furia,4.0476190476190474,1.5961262630566069,,,,,,,,,,,,,,,,,4.72,1.6462077633154324,furia
furioso,4.181818181818182,1.4354811251305466,,,,,,,,,,,,,,,6.285714285714286,1.7071279138616757,4.695652173913044,1.6633695978261513,furioso
furor,3.5789473684210527,1.464991068371871,,,,,,,,,,,,,,,,,,,furor
generosidad,2.35,1.2258187382102494,,,,,,,,,,,,,,,,,,,generosidad
generoso,2.238095238095238,1.0442586798663398,,,,,,,,,,,,,,,,,5.08,1.605199883711268,generoso
goce,3.380952380952381,1.430950400125402,,,,,,,,,,,,,,,,,,,goce
gozar,3.1818181818181817,1.651445647689541,,,,,,,,,,,,,,,8.869565217391305,2.3799226081016505,,,gozar
gozo,3.2857142857142856,1.4880476182856899,,,,,,,,,,,,,,,,,,,gozo
gozoso,3.4761904761904763,1.2090925365350504,,,,,,,,,,,,,,,,,,,gozoso
gracia,2.6,1.5355437918998291,,,,,,,,,,,,,,,,,,,gracia
gracioso,2.5,1.4327007988227578,,,,,,,,,,,,,1.0,0.0,,,4.6521739130434785,1.668115312456598,gracioso
grandiosidad,2.0,1.1697953037312037,6.64,1.8,7.32,1.8193405398660258,3.95,1.0500626547722607,1.3,0.7326950970650465,1.5714285714285714,0.8701395618766321,1.6818181818181819,1.0861186305619104,1.5238095238095237,0.9807674351775563,8.761904761904763,1.75797502555531,3.272727272727273,1.804275825757042,grandiosidad
grandioso,2.3181818181818183,1.249242194534775,,,,,,,,,,,,,,,,,,,grandioso
gratificado,3.857142857142857,1.1952286093343933,7.3,1.7501879598308419,4.590909090909091,1.9188064472004938,4.2,0.6155870112510919,1.0,0.0,1.0,0.0,1.0476190476190477,0.21821789023599242,1.3,0.6569466853317865,9.666666666666666,1.7416467303484187,4.375,1.7891581697887247,gratificado
grima,3.210526315789474,1.4749368110164003,2.92,1.9561867668161612,2.423076923076923,1.4191004734852828,1.1,0.3077935056255463,4.25,0.9665456669582609,2.7,1.218281792655455,2.9545454545454546,1.2527027058580458,2.2222222222222223,1.262842524557225,8.285714285714286,1.978455385973035,3.909090909090909,1.5708381417359547,grima
grimoso,3.466666666666667,1.187233679409327,2.5,1.0513149660756937,5.9375,1.7308475765743594,1.4210526315789473,0.507257273501788,3.782608695652174,1.2415723806063765,2.8823529411764706,1.2187264326529796,2.2666666666666666,1.3870146083619754,2.7142857142857144,1.5406577730392867,10.3125,1.40089257261219,4.3125,1.8874586088176875,grimoso
gustar,2.6363636363636362,1.5597757636597747,,,,,,,,,,,,,,,3.217391304347826,1.5654369630794764,,,gustar
gusto,2.2,1.5423836644690752,,,,,,,,,,,,,,,,,,,gusto
gustoso,2.7142857142857144,1.4880476182856899,,,,,,,,,,,,,,,7.619047619047619,2.0365704131257156,4.523809523809524,1.569045812557671,gustoso
hartarse,3.3181818181818183,1.6729319468230914,2.25,1.51744244666721,7.636363636363637,0.9021379128785187,1.2,0.4103913408340616,1.5,0.7400128699009549,4.0476190476190474,1.1169686869465267,2.526315789473684,1.3067525929499,3.5454545454545454,1.0107645728086343,7.65,1.8994459025837254,3.9565217391304346,1.8703004345331848,hartarse
hartazgo,2.4444444444444446,1.509230856356236,2.9166666666666665,0.9962049198956221,6.5,1.6525039276108335,1.0,0.0,3.0,1.0954451150103321,3.375,1.1877349391654208,2.75,1.2583057392117916,2.75,1.164964745021435,10.727272727272727,0.4670993664969204,3.75,1.7525491637693282,hartazgo
harto,3.5714285714285716,1.3627702877384942,,,,,,,,,,,,,,,,,4.0,1.5118578920369088,harto
